station,nearest_bid,subway_node,path_length,path_nodes
Unknown,MetroTech,"(-73.95577437205237, 40.680255704560146)",0.02979590542998026,"[(-73.95577437205237, 40.680255704560146), (-73.95839571582435, 40.680797792257614), (-73.96142366447533, 40.68143470030497), (-73.96347400954684, 40.681868886069815), (-73.96366357762514, 40.682806633402386), (-73.9647785263758, 40.683039718157445), (-73.96586471731057, 40.68326722701697), (-73.96688962203703, 40.683482731448095), (-73.9679605474557, 40.683726812570114), (-73.96892193937387, 40.68410146489165), (-73.96906202032652, 40.684157361362765), (-73.97016463077176, 40.68459108273656), (-73.9712392213219, 40.68502748689514), (-73.97231249552347, 40.68545823415854), (-73.97276482726946, 40.68564129207933), (-73.97307314853371, 40.685763053469856), (-73.97337475185097, 40.68588481532597), (-73.97443995690084, 40.68630969378093), (-73.97551988364894, 40.68675683558737), (-73.97560651497942, 40.68679075351445), (-73.97620585763488, 40.687025404805134), (-73.97659268576257, 40.687184541468994), (-73.97749777956807, 40.687535111842095), (-73.97781222623732, 40.68765975791587), (-73.97834701340841, 40.68787174304659), (-73.97883579241774, 40.688070870387136), (-73.9792854294168, 40.68825404819833), (-73.98025764142336, 40.6886382432007), (-73.98057426141153, 40.688762197061145), (-73.98083375264186, 40.68886378400526), (-73.98092822918841, 40.68890247677119), (-73.98101786866417, 40.68893792700484), (-73.98105046628324, 40.68899636143884), (-73.98116375021851, 40.68919943104529), (-73.98157420406756, 40.689935182640546), (-73.98157827161137, 40.68994273844509), (-73.98159963670261, 40.689986930580886), (-73.98217541205402, 40.69117377121744)]"
Unknown,MetroTech,"(-73.90237552281448, 40.663516898044335)",0.09368400007856496,"[(-73.90237552281448, 40.663516898044335), (-73.90271222124704, 40.66346731939373), (-73.90283580346187, 40.66344912173544), (-73.90328377728652, 40.66338315510667), (-73.90346081603234, 40.663356734867534), (-73.9040543744765, 40.66326815409691), (-73.90413271432382, 40.66325646245665), (-73.90421151118012, 40.663244702457085), (-73.9047848617891, 40.663161695354624), (-73.9048779077661, 40.66314822416811), (-73.90517302837057, 40.6631054960331), (-73.90581769894044, 40.663012546654535), (-73.90602241804949, 40.66298302877559), (-73.90613761649085, 40.66296641860406), (-73.90636532241031, 40.662932723127774), (-73.90660085791335, 40.66289786823272), (-73.90712392129994, 40.662820462370654), (-73.90731881627944, 40.66279162212291), (-73.90758255915743, 40.66275259270242), (-73.9080457593185, 40.662684045191405), (-73.90810579541355, 40.662675160568895), (-73.90828778870406, 40.66264822640158), (-73.90892035289427, 40.66255460717905), (-73.90985632468666, 40.66241136091695), (-73.91077513186191, 40.662277999161574), (-73.91172740296534, 40.6621347322252), (-73.91268608905736, 40.66199292144556), (-73.91360381612992, 40.66185406095753), (-73.9145263079653, 40.661722067854285), (-73.9154773162497, 40.66157348309225), (-73.91643454325641, 40.66143208076939), (-73.9173539536119, 40.661296371271085), (-73.9182993627971, 40.66116125739904), (-73.91860168163767, 40.661118048607), (-73.91893607368648, 40.6614160106736), (-73.91920451043367, 40.66165519964634), (-73.91945727792728, 40.661880785292475), (-73.91959479824105, 40.661995679288005), (-73.91973128815404, 40.662123350770834), (-73.92011326171654, 40.6624591040656), (-73.92077834190104, 40.663075238578934), (-73.92105081749206, 40.66331385553589), (-73.92165571659851, 40.66384357466508), (-73.92209902558534, 40.66425133208364), (-73.92287860200587, 40.664952098922384), (-73.92318216244266, 40.66522601920356), (-73.92402553241969, 40.66598169974736), (-73.92409679254108, 40.666042447259265), (-73.92416411290007, 40.66610574681999), (-73.92422733607837, 40.666171450423924), (-73.92428631415973, 40.666239404444795), (-73.92434090930551, 40.66630944998952), (-73.92439099384752, 40.66638142327786), (-73.9242446727462, 40.66644499988413), (-73.92468755711648, 40.667467610948016), (-73.92478109698001, 40.66764204397345), (-73.9248928902401, 40.6678111245919), (-73.92502205307336, 40.66797321224313), (-73.92516739699185, 40.668126783936856), (-73.92532741005746, 40.66827050510821), (-73.92563578235097, 40.66828727169587), (-73.92836987507371, 40.66843482019705), (-73.93113954589, 40.668589265861286), (-73.9339084334666, 40.66873569283881), (-73.93667717358973, 40.6688884106006), (-73.93944641073786, 40.66904120638817), (-73.94221571877308, 40.66919507004197), (-73.9449819810635, 40.66934463716338), (-73.9452445658343, 40.66935889794328), (-73.94640715959571, 40.669422155291734), (-73.94775110280953, 40.669495265349504), (-73.9505213510941, 40.669644543927575), (-73.9508771352537, 40.66966392357077), (-73.95164588303872, 40.66970579415769), (-73.95328980101532, 40.669795313069876), (-73.95534460432658, 40.66991692448719), (-73.9580527986379, 40.67043776606956), (-73.95896148693873, 40.670633754626955), (-73.95912456680057, 40.67066892719553), (-73.95935881447242, 40.670718753228805), (-73.96141095820164, 40.671155229316334), (-73.96252326596903, 40.67137973874267), (-73.96254108164965, 40.67146011871144), (-73.96257123150735, 40.67162224488755), (-73.96275778218161, 40.671658649588174), (-73.96300950951645, 40.671704191305324), (-73.96325972580154, 40.67175432911175), (-73.96350828632062, 40.67180903401019), (-73.96375504731404, 40.67186827436187), (-73.9639998664713, 40.67193201568815), (-73.96424260179083, 40.67200022134995), (-73.96448311287833, 40.672072851899905), (-73.96472126062461, 40.672149865331434), (-73.9650551980054, 40.672262438367355), (-73.96539285142386, 40.67236839180967), (-73.9657339945568, 40.67246765463447), (-73.96607839873869, 40.67256016030253), (-73.96642583338961, 40.67264584645756), (-73.96677606533528, 40.67272465599928), (-73.96712885980905, 40.67279653609826), (-73.96748398032403, 40.67286143857013), (-73.967677906108, 40.67288820394952), (-73.9678729516602, 40.672909742443), (-73.96806887402282, 40.67292602722113), (-73.96826542951385, 40.67293703792572), (-73.96846237292225, 40.672942760894706), (-73.9686594589239, 40.672943188999234), (-73.96877444116893, 40.672942367212165), (-73.96888104104282, 40.67298035303936), (-73.96902497374796, 40.67300887445677), (-73.96944110577272, 40.67310050802629), (-73.96956354884558, 40.67322225044289), (-73.96955889590107, 40.673391783667256), (-73.96956309867679, 40.673435803715144), (-73.96957632848287, 40.67363957664161), (-73.96959365039127, 40.6739059852653), (-73.96960279046348, 40.674046803000024), (-73.9696196070695, 40.67410929794557), (-73.96963992851101, 40.6741711862758), (-73.9696637175436, 40.674232353851764), (-73.96969093024535, 40.67429268836221), (-73.96972991886082, 40.674349909736236), (-73.96977702100938, 40.67440347634595), (-73.96983165276306, 40.674452724101904), (-73.96989313684148, 40.6744970424559), (-73.96996071100807, 40.67453588197084), (-73.97025915147492, 40.67465845330429), (-73.97052657426906, 40.674759419579026), (-73.9707815427438, 40.67485465965482), (-73.97104919104342, 40.67523711280266), (-73.97142292848707, 40.67575463315384), (-73.97188596838825, 40.67639465297697), (-73.97244492512222, 40.67716200860371), (-73.9727161502031, 40.67752281068692), (-73.97305251679812, 40.67799867687744), (-73.97350883353779, 40.67863912046683), (-73.97431048177958, 40.679734823071264), (-73.97469118373272, 40.68026661630215), (-73.97514316788867, 40.68087190530677), (-73.97583405737363, 40.681835629753074), (-73.9763162849723, 40.68250861208768), (-73.97656872355915, 40.682827058540546), (-73.97666659450587, 40.68297221429609), (-73.97745722097207, 40.684052286608136), (-73.97804289613399, 40.68485661514016), (-73.97827416053144, 40.68519595177164), (-73.97899402928158, 40.686156132375686), (-73.9790906578523, 40.68629386565138), (-73.97936297664793, 40.6866820002124), (-73.9795903772622, 40.68700390185284), (-73.97984055876042, 40.6873443310436), (-73.9801275616302, 40.68775000862219), (-73.9806497213983, 40.68845947705086), (-73.98073821131574, 40.68849715994997), (-73.98088524954767, 40.68869954812313), (-73.98096735562555, 40.6888471326716), (-73.98101786866417, 40.68893792700484), (-73.98105046628324, 40.68899636143884), (-73.98116375021851, 40.68919943104529), (-73.98157420406756, 40.689935182640546), (-73.98157827161137, 40.68994273844509), (-73.98159963670261, 40.689986930580886), (-73.98217541205402, 40.69117377121744)]"
Unknown,MetroTech,"(-73.93600679221925, 40.69740539574775)",0.05034187885066951,"[(-73.93600679221925, 40.69740539574775), (-73.93638762625119, 40.697615301507305), (-73.93795451445934, 40.697423608148725), (-73.93794236786998, 40.69736914817849), (-73.93792316380201, 40.69728284063566), (-73.93779110792102, 40.696689342233185), (-73.93867948785861, 40.69658715320001), (-73.93884866773332, 40.69656769159936), (-73.93917199855241, 40.69653049462323), (-73.93948446000253, 40.69649454647412), (-73.93976769964368, 40.696463291046314), (-73.94003822508267, 40.69643083533582), (-73.94020994337993, 40.69641107787345), (-73.94040726721202, 40.696389870902145), (-73.94070625153131, 40.696353053879236), (-73.94152445883948, 40.69626019863135), (-73.94198436790259, 40.69620748486469), (-73.94208643416908, 40.69619578590064), (-73.94217061244066, 40.69618613693809), (-73.94226167920422, 40.69617569879805), (-73.94233680393572, 40.69616708769439), (-73.94242149129443, 40.69615738016885), (-73.94279300209647, 40.69611479586434), (-73.94321604415771, 40.69606631370471), (-73.94335303828169, 40.69605059879648), (-73.9435252747152, 40.69603085473558), (-73.94484416170863, 40.695879108116635), (-73.94505524135646, 40.69585496401842), (-73.94521837314481, 40.69583605071359), (-73.94605678440881, 40.69573958006759), (-73.94617846301139, 40.69572557880832), (-73.94636619011585, 40.69570397667753), (-73.94920679216114, 40.69537763178808), (-73.9510828451575, 40.695163942427094), (-73.95248890935291, 40.69500377153324), (-73.95341398033587, 40.69489313484312), (-73.95430689642816, 40.69479056399906), (-73.9551970419682, 40.69468800324146), (-73.95614239334238, 40.694579018572654), (-73.95708701942506, 40.69447043915789), (-73.9579973297947, 40.69436583868417), (-73.9593104799366, 40.69421508732958), (-73.96015854724364, 40.69411730915632), (-73.96109264168149, 40.6940105036842), (-73.96221329440365, 40.69387435499865), (-73.96232751465067, 40.693860066339624), (-73.96313541102141, 40.69377689865148), (-73.9640613337314, 40.69366724815152), (-73.96499275990037, 40.69355662792311), (-73.96561479290828, 40.69348594433075), (-73.9659302724779, 40.69345542252567), (-73.96688041964651, 40.69334171173049), (-73.96784358653284, 40.6932298621464), (-73.96880989647165, 40.69312038239885), (-73.96983118539578, 40.693134243471555), (-73.97085933749891, 40.69317202398441), (-73.97187261938363, 40.69320985416578), (-73.97286187687035, 40.693248416264574), (-73.97332950023187, 40.693258036281634), (-73.97355943351673, 40.69326225859204), (-73.97385472502394, 40.693286559060404), (-73.9742198118466, 40.69330016708117), (-73.97498560836267, 40.6933286934399), (-73.97584815862238, 40.6933608184589), (-73.97643262022547, 40.69338366136941), (-73.97708387135316, 40.693409111304774), (-73.97722584076543, 40.69341465867625), (-73.97782679465377, 40.693438138895864), (-73.97839264153042, 40.693459326328146), (-73.97916718471078, 40.69348832271875), (-73.98011299221449, 40.69352388003441), (-73.98098333196738, 40.6935566169112), (-73.98147150314745, 40.693574935414254), (-73.98154757038635, 40.69357778957021), (-73.98175316942715, 40.693583385433236), (-73.98175889043786, 40.692955172537104), (-73.98177533905785, 40.69246763606434), (-73.98179025883418, 40.692025415985896), (-73.9824235766694, 40.692049261129625), (-73.9825400709122, 40.692051069563085), (-73.9826353330629, 40.69205732554525), (-73.98255269799863, 40.69189857646486), (-73.98242137786201, 40.691646299052714), (-73.98217541205402, 40.69117377121744)]"
Unknown,MetroTech,"(-73.97517176991693, 40.61472418588107)",0.08828181318263845,"[(-73.97517176991693, 40.61472418588107), (-73.97537335532121, 40.61575472238243), (-73.97544276701375, 40.61611408985248), (-73.97548097046214, 40.61631192464178), (-73.97444328442472, 40.616421642959544), (-73.97449567162104, 40.61669681790741), (-73.97486899953495, 40.61864291737945), (-73.97493239037124, 40.61899297951833), (-73.97529586299478, 40.62091335579874), (-73.97580132241428, 40.62359354677939), (-73.97623453682772, 40.62597635022768), (-73.97644970441596, 40.62700825497044), (-73.97650131952675, 40.627235842185), (-73.97651462100215, 40.627294489488754), (-73.97653344961603, 40.627377604979195), (-73.9765777568917, 40.627573186316404), (-73.97669604371914, 40.628354564208806), (-73.9768496430902, 40.629088581478435), (-73.97699848928193, 40.62987149612541), (-73.9770709902352, 40.63025228039007), (-73.97716511994669, 40.63074665412938), (-73.97761642303314, 40.63315364190137), (-73.97802159010108, 40.635552702905386), (-73.97859424334281, 40.63775831383423), (-73.97845581633476, 40.637932497334816), (-73.97890550671055, 40.64033512076683), (-73.97893514165676, 40.640422113330075), (-73.97903382906722, 40.64091522282551), (-73.97907446270187, 40.64096505636403), (-73.97944230387601, 40.64279621509558), (-73.97988071197365, 40.64510891339946), (-73.97997872353112, 40.64563146933573), (-73.98029115543184, 40.64729716143139), (-73.98036334722298, 40.64769374410164), (-73.98071174701887, 40.6495240870795), (-73.98110911943493, 40.65159173203387), (-73.98129697444928, 40.65263750669722), (-73.98145293838255, 40.65341633536878), (-73.98179568718433, 40.655246096655645), (-73.98122229635484, 40.655827080724364), (-73.9813599591087, 40.65598296493495), (-73.98215296178995, 40.65655101059355), (-73.9826339613431, 40.656899017022475), (-73.98324349987975, 40.657337856711784), (-73.98320425636493, 40.65737556491736), (-73.98315552739386, 40.65742238491504), (-73.98309161107181, 40.65748341222726), (-73.98303799704928, 40.65753460762569), (-73.98285315640194, 40.65771109051663), (-73.9822750301147, 40.65827059331818), (-73.98171696589856, 40.65880943814636), (-73.98087475371929, 40.659794493281574), (-73.98037233135878, 40.66039838484135), (-73.98006025439237, 40.660790758261136), (-73.98000138679608, 40.660757699280644), (-73.98000113890686, 40.66075756420996), (-73.98000089033887, 40.66075749179461), (-73.97992682384005, 40.660734731767235), (-73.97992670549574, 40.66073469606313), (-73.97992656360451, 40.66073468665678), (-73.97984261884451, 40.66072744113142), (-73.979842276327, 40.66072741426693), (-73.97984197998865, 40.66072744989846), (-73.97975708396497, 40.66073846620925), (-73.97975683536438, 40.66073850235158), (-73.97975657574524, 40.660738601147436), (-73.9796804957152, 40.66076659390008), (-73.97968032982287, 40.66076665686133), (-73.97968019934353, 40.66076673808937), (-73.97962025716222, 40.66080686335262), (-73.97962004438679, 40.660807007724095), (-73.97961986701081, 40.660807214589795), (-73.97957870095655, 40.66085324165139), (-73.97954422946879, 40.6608961815091), (-73.97954403976172, 40.66089642455857), (-73.97954391010684, 40.660896685376684), (-73.9795201614011, 40.660944633541526), (-73.97950868762341, 40.66099515963221), (-73.97950864003322, 40.66099539399548), (-73.97950863995855, 40.66099563707864), (-73.97950974842519, 40.661046002907646), (-73.97952578215067, 40.66110171051262), (-73.97952582895859, 40.66110187469844), (-73.97952592262227, 40.66110204710148), (-73.97955615196197, 40.66115510911187), (-73.97955628080777, 40.6611553363028), (-73.97955646971943, 40.66115553737002), (-73.97959963676705, 40.66120314377118), (-73.97959977729482, 40.661203298592014), (-73.97959994225279, 40.66120341723112), (-73.97965353476341, 40.661243233228475), (-73.97935059946262, 40.66159482109998), (-73.97885475918164, 40.662201832326154), (-73.97834945228729, 40.66279901491206), (-73.97784275091651, 40.6634017689613), (-73.97734253034976, 40.66401189676401), (-73.97703828440054, 40.66437555577344), (-73.97696603139576, 40.66446191791745), (-73.97684516808867, 40.664606381507994), (-73.97633386169191, 40.66521360353856), (-73.9760368622055, 40.665569076427396), (-73.97583132284915, 40.66581507972621), (-73.97533714624664, 40.66641909502688), (-73.97483327616725, 40.667022097525226), (-73.97470685140013, 40.66717288430291), (-73.97433093591867, 40.667621234588154), (-73.97382528534618, 40.668223088144416), (-73.97332284319073, 40.66882492275839), (-73.97281990665296, 40.66942717752557), (-73.97231720913477, 40.67002909756776), (-73.97181594654786, 40.670629475305226), (-73.97132526390176, 40.67124822439158), (-73.97085440701164, 40.671864364774436), (-73.97050262523636, 40.672445493490976), (-73.97040734527718, 40.67264721892576), (-73.97035643771807, 40.67313797989489), (-73.97047675675518, 40.67336420671158), (-73.97052933211894, 40.673436743499686), (-73.97057559760486, 40.673511731025236), (-73.97061535713758, 40.673588851522354), (-73.97064844220935, 40.67366777818542), (-73.97067471259462, 40.673748176553836), (-73.97069405694445, 40.673829705929265), (-73.97070639337164, 40.67391202084446), (-73.97071166945797, 40.673994772457476), (-73.97070986281886, 40.67407761009396), (-73.97070098108392, 40.67416018271377), (-73.97068506186515, 40.67424214039852), (-73.97066217259797, 40.674323135834435), (-73.9706445400657, 40.67448405366833), (-73.97064272298684, 40.674500595568084), (-73.97067340138742, 40.67461402338559), (-73.9707815427438, 40.67485465965482), (-73.97104919104342, 40.67523711280266), (-73.97142292848707, 40.67575463315384), (-73.97188596838825, 40.67639465297697), (-73.97244492512222, 40.67716200860371), (-73.9727161502031, 40.67752281068692), (-73.97305251679812, 40.67799867687744), (-73.97350883353779, 40.67863912046683), (-73.97431048177958, 40.679734823071264), (-73.97469118373272, 40.68026661630215), (-73.97514316788867, 40.68087190530677), (-73.97583405737363, 40.681835629753074), (-73.9763162849723, 40.68250861208768), (-73.97656872355915, 40.682827058540546), (-73.97666659450587, 40.68297221429609), (-73.97745722097207, 40.684052286608136), (-73.97804289613399, 40.68485661514016), (-73.97827416053144, 40.68519595177164), (-73.97899402928158, 40.686156132375686), (-73.9790906578523, 40.68629386565138), (-73.97936297664793, 40.6866820002124), (-73.9795903772622, 40.68700390185284), (-73.97984055876042, 40.6873443310436), (-73.9801275616302, 40.68775000862219), (-73.9806497213983, 40.68845947705086), (-73.98073821131574, 40.68849715994997), (-73.98088524954767, 40.68869954812313), (-73.98096735562555, 40.6888471326716), (-73.98101786866417, 40.68893792700484), (-73.98105046628324, 40.68899636143884), (-73.98116375021851, 40.68919943104529), (-73.98157420406756, 40.689935182640546), (-73.98157827161137, 40.68994273844509), (-73.98159963670261, 40.689986930580886), (-73.98217541205402, 40.69117377121744)]"
Unknown,Fulton Mall Improvement Association,"(-73.98510412021088, 40.69056114536623)",0.0007237904864551105,"[(-73.98510412021088, 40.69056114536623), (-73.98443216329215, 40.69029217219347)]"
Unknown,Court-Livingston-Schermerhorn,"(-74.02566011106731, 40.62937771028563)",0.0777823376411825,"[(-74.02566011106731, 40.62937771028563), (-74.02536097320035, 40.63010934957236), (-74.02508631102368, 40.630831905816606), (-74.02479160206568, 40.63150571116322), (-74.02452013786399, 40.63216736274903), (-74.02423774621609, 40.63285893136002), (-74.02388334141075, 40.63372438673908), (-74.0235186645925, 40.63461578668224), (-74.02323533366493, 40.635318753152546), (-74.0229098970756, 40.63610746601656), (-74.02262573388904, 40.63679904847731), (-74.02247991392478, 40.63695077865971), (-74.02219951245164, 40.6372119655026), (-74.02195278042983, 40.637452235497264), (-74.0218812234809, 40.6375199817427), (-74.02183419266981, 40.63756450786071), (-74.02158232936397, 40.63780266733354), (-74.0213751886626, 40.637998536100284), (-74.02136398515202, 40.638081970883796), (-74.02127794111317, 40.63816442810489), (-74.02120916297793, 40.638230339310574), (-74.02115613010729, 40.63828242597698), (-74.0212391373893, 40.638378613477094), (-74.02131633385612, 40.63847756934512), (-74.02138756067463, 40.638579090011035), (-74.02145267129023, 40.63868296662762), (-74.02151153190633, 40.63878898544338), (-74.02156402123026, 40.6388969284183), (-74.0216100312489, 40.639006573490136), (-74.021649467277, 40.639117695093994), (-74.02168238271302, 40.639234047007), (-74.02170808072633, 40.63935144911732), (-74.02172650444346, 40.639469641771456), (-74.02173761322213, 40.639588363406766), (-74.02174138232985, 40.63970735161287), (-74.02173780339128, 40.63982634322485), (-74.02173346202885, 40.63989784277046), (-74.02172591385997, 40.63996918742912), (-74.0217151681356, 40.64004029359571), (-74.02170123699564, 40.640111078294055), (-74.02168015575923, 40.64020757848548), (-74.02163016582506, 40.64037556330462), (-74.02158328922755, 40.64050244659091), (-74.02155594334326, 40.640570952254414), (-74.02150058898435, 40.64069223879547), (-74.02144157476678, 40.640812519144816), (-74.02120973081387, 40.64117787177823), (-74.02111843983809, 40.641310601077144), (-74.02106706029345, 40.64137736370789), (-74.0210379839726, 40.64141644386192), (-74.02101481566565, 40.64145108828417), (-74.02095147832647, 40.64152655028453), (-74.02083844584455, 40.64165511286264), (-74.02042199798893, 40.64205723716124), (-74.01982344412403, 40.64261543864221), (-74.01923942145676, 40.64318247317136), (-74.01865342069354, 40.643756680928405), (-74.01806326489927, 40.64432675774481), (-74.01771075654837, 40.644665787948526), (-74.01754291311255, 40.64490720494519), (-74.01731321588308, 40.645181222485945), (-74.01697822200262, 40.64548789838509), (-74.01672650403599, 40.64586080912276), (-74.0164930543475, 40.646077961400195), (-74.01590100974254, 40.64665596121145), (-74.01531703546054, 40.647207977074046), (-74.01473294528365, 40.64775900773229), (-74.01414900173398, 40.648323003400264), (-74.01356901960331, 40.64888297944362), (-74.01298705619367, 40.64945600085583), (-74.01240302312793, 40.65001602467662), (-74.01183522627313, 40.6505795929113), (-74.01125795886121, 40.651130947597814), (-74.01095341635984, 40.6514225969123), (-74.01066507742496, 40.65169872610497), (-74.01007978688813, 40.65225745952328), (-74.00949577541662, 40.652815316999224), (-74.00891784465918, 40.6533784657306), (-74.00832802399304, 40.653969014631585), (-74.00824125832523, 40.65405466028018), (-74.00813176928652, 40.65416273882368), (-74.00806602330115, 40.654227625774496), (-74.00796265880743, 40.65433433518754), (-74.00790989431889, 40.654388820664536), (-74.00773742245808, 40.65454171290661), (-74.00759972039234, 40.654663787464706), (-74.00717195253358, 40.655042986110345), (-74.00659158337976, 40.65561273314923), (-74.00598403079185, 40.65618100137622), (-74.00542005277408, 40.656744941750645), (-74.0048280523171, 40.657299002039636), (-74.004258721741, 40.657854364457876), (-74.0036754657462, 40.65840924081436), (-74.00309562608025, 40.658973293786694), (-74.0024631828008, 40.659584660560164), (-74.00190447803787, 40.66011513822644), (-74.001360594653, 40.66066935973755), (-74.00077545474898, 40.66122312006745), (-74.00019942347588, 40.66178525159302), (-73.99961411025403, 40.662358465997684), (-73.99905097298408, 40.66290995672756), (-73.99845762300642, 40.66345475319594), (-73.99784075250572, 40.664044770811394), (-73.99722863713313, 40.66463763032038), (-73.99672468512769, 40.66517419825717), (-73.99662662573583, 40.6653764603028), (-73.99651264482024, 40.665631879402454), (-73.9964316859964, 40.66581297949043), (-73.99639875833107, 40.6658866317908), (-73.996343968335, 40.66609785498937), (-73.99630727162871, 40.66631157322979), (-73.99628890562839, 40.66652642671261), (-73.996291007333, 40.666708457684834), (-73.99630153118007, 40.666890319224784), (-73.99632046455685, 40.667071785620976), (-73.99634778363556, 40.66725263132882), (-73.9963713773813, 40.667405069915134), (-73.99643008151521, 40.6676539555748), (-73.99647994727198, 40.667810277068064), (-73.99651879471214, 40.66791595116776), (-73.99655628497456, 40.66801793272989), (-73.99660658701895, 40.66814222552044), (-73.99668147991274, 40.668293969282864), (-73.99679776653784, 40.66850575631815), (-73.9969596574962, 40.668770956188865), (-73.99693436286695, 40.66892675561446), (-73.99706117266842, 40.66914387908056), (-73.99708935356972, 40.66919320067505), (-73.99711112929579, 40.66922792858062), (-73.99723457126696, 40.66942477502685), (-73.99769439802621, 40.67015802465072), (-73.99773637484671, 40.670224417277694), (-73.9977687322747, 40.670274084056416), (-73.99782841315387, 40.67037355871671), (-73.99791958528785, 40.670519939372255), (-73.99798514788259, 40.67062520163921), (-73.99809361972937, 40.67079937214104), (-73.99827850378887, 40.671076814736814), (-73.99842556430923, 40.67132621821845), (-73.99851978854166, 40.6714860132147), (-73.99861976760418, 40.67163429937296), (-73.9986310203095, 40.671650988294864), (-73.99868108236407, 40.67173915710109), (-73.9987232926505, 40.67180451068557), (-73.99872467548118, 40.67180665153899), (-73.99895151856107, 40.67215786167276), (-73.99903485951887, 40.67228689316594), (-73.998931364029, 40.67233163759093), (-73.99888182894544, 40.67243331360471), (-73.9988183222309, 40.67257410837014), (-73.9986945210559, 40.67282457601706), (-73.99838807048674, 40.67347053855664), (-73.99807658777785, 40.674114609092236), (-73.99776979477835, 40.67474148813131), (-73.9974482610524, 40.67539824622947), (-73.99714858429232, 40.67604489780984), (-73.99682794597408, 40.67669429527043), (-73.9964722847153, 40.67743865949903), (-73.99612861160205, 40.6781615005142), (-73.99608291298429, 40.678252964232364), (-73.99579394639046, 40.678837460156906), (-73.99567137842583, 40.679045032964794), (-73.99537354311606, 40.679482428431974), (-73.99513859170268, 40.67982504599789), (-73.9948895358318, 40.680199838476284), (-73.99465372796521, 40.68054023122223), (-73.9944012123581, 40.68091883152634), (-73.99434285348146, 40.68100561117345), (-73.99391344565845, 40.68164034376141), (-73.9934805050087, 40.68227427254305), (-73.99305193243596, 40.68290919133903), (-73.99262292635837, 40.68354371142144), (-73.99219161679525, 40.684178320331455), (-73.99176177720668, 40.68481315283791), (-73.99133249760558, 40.68544840623614), (-73.99090315101355, 40.686082425143105), (-73.99046739503517, 40.68672775198633), (-73.9900350025357, 40.68736512589398), (-73.9896124227741, 40.68799183655818), (-73.9891681276887, 40.68861555455505), (-73.98891557187403, 40.68897192243692), (-73.98872146849787, 40.689245807981614), (-73.9883004738487, 40.68986942496739), (-73.98789201618997, 40.69046751301509), (-73.98709985879678, 40.690162729023996)]"
